X,Y,FID,MSOA21CD,GlobalID,GlobalID_2
433110.0536,281512.6109,3701,E02001968,aa7570f3-3b8d-4bc1-b96d-3706d8ca70e1,c4fc04ac-d77f-42a5-b204-078417731802
349778.9846,392875.533500001,3702,E02006936,adee4167-5464-4fac-98ff-a7bf3f033a93,e2531b24-621b-4ebb-8e9a-c3f50f2e18a6
384694.892,391245.359200001,3703,E02001087,f468c803-b7c6-47fc-bb63-558eef4b1f48,2a7daee8-2b4f-4650-a41f-a95b7451dda6
400109.7193,310500.737,3704,E02006127,484fc85e-e260-4637-aa8f-935a7d7d714f,9f65c6b7-6782-4fa9-b170-f94dfc44870c
392940.2402,299799.1075,3705,E02002163,8b2139d6-9243-431f-a374-e874ebec0f02,a0ea9781-fad5-4f14-a701-a1cf43cf01cd
360102.0822,402975.558700001,3706,E02001310,b124b43d-d7f4-4f2a-adf1-d0d212bc6d7c,9edbec3b-3e46-4433-96cc-c9d664fc9e13
334127.1657,390852.4604,3707,E02006934,417feee5-7921-4ea1-a1ce-eed579b3d252,8625a868-b28d-4e29-86a1-a265cbc08ff8
387034.6607,292788.6127,3708,E02006185,a006c5ab-d364-4ea8-b52d-9d966ef1cfa5,482f4741-13ef-4389-91c7-635e4032475e
408720.0209,420829.7042,3709,E02002269,ad2a8bfb-3639-49d9-9c21-086ed1bf335f,b6d1c44f-bd8f-4375-9693-65e4f256675c
398791.8025,302686.666999999,3710,E02002118,45814911-8bb3-4398-ad61-013e0e6cc42b,64a05c38-cff1-41d4-9807-a62d4a7f89f4
418473.7628,286564.3278,3711,E02002088,37751c95-8aa8-40d9-bf00-0141499d7195,05a142b5-0496-47e7-b097-1f8f11761966
365262.786,405779.604499999,3712,E02001014,90e0e553-8fea-4a5c-81a8-478f4c794f00,83d326b6-e6d2-4f40-8146-010fb6a33d9f
399633.9644,313011.178200001,3713,E02006122,da7db14a-d03c-4e27-ac45-8d2d817246fd,d2533bd5-8109-4b66-ac13-29afa572f2be
380159.3242,350366.820599999,3714,E02006162,7500a678-7ce5-4a0c-b6f8-f4b6a7204f7c,96f880e0-6c1b-43a5-8501-5d9a421cf83e
410603.016,436995.4562,3715,E02002204,8d8c916d-5298-4aac-a061-360a8596533d,fbf3bb61-f14e-49b1-a14d-6030a0057b72
427650.1911,434946.596999999,3716,E02002385,10c92bc6-e3b5-401a-aa35-cb8d7cd5abaf,e7157de3-d372-44e7-a6ee-d3ff7f5d2044
397290.7554,286703.5359,3717,E02002075,7bf47107-9e58-40b9-89d6-5dacf9f3c0f8,2d83ba37-530a-46ad-81dd-f98215ccef8f
396985.6554,397993.183499999,3718,E02001243,d610eca9-1a39-410c-a823-edd7795dcf9e,08498111-0ad1-4570-bae5-e3a97c6f81bc
398103.4952,356443.7831,3719,E02006208,94209cd8-51f3-4ce5-9663-d716b94b0268,87f5f277-3f3b-4b48-9271-5fbc68291fe9
409878.4054,410753.9409,3720,E02002325,7ce698cd-293e-46fa-b5e2-0f09ad138d5e,8f7daf7d-4be3-46e1-8e7c-18b08d3a1302
417945.5759,437458.2459,3721,E02002201,f7cf9179-7922-44ed-b5a7-d1ba9c22b4c9,9ae3df35-850d-4718-89e5-2396e5479cc2
325947.2121,384668.6701,3722,E02001499,eb790093-a6f7-45ac-b770-842cbae13246,8b189f37-eb75-4e3f-a23c-256b7c1a0df3
403854.7808,243958.020099999,3723,E02006761,347e7f1e-3b5a-4dcb-8cfd-b43a1a84f6f7,64e54ed9-23d9-4807-a9ca-1ca92f8c1274
385839.4807,406833.6174,3724,E02001153,6327ff91-2077-492a-b842-9ba25ed1e509,2609e5c7-41eb-4173-998c-436b9390a734
387762.655,389350.748,3725,E02001204,737bf81f-77c2-4485-8907-5688d9db1ac6,3a503f03-b865-430f-882f-764b8f9db393
386839.2158,390741.319499999,3726,E02001199,7fc6d2f5-dc49-457f-8388-28649917300b,acde4baf-a315-44cf-a501-568700fb475e
392990.4291,409699.189099999,3727,E02001098,39bd9e32-932e-4097-b6c6-86a4e3705a7a,32ffb6ca-1e7c-40c4-bfc6-2f1c4b1edc0b
392487.1386,386056.9013,3728,E02001221,b23e9b68-a19c-4e95-96b1-642dc2c1dd6f,3be2b249-14b7-4368-8d30-06d92d77c5bf
425029.1978,435705.445599999,3729,E02002375,3e53ecb4-dd3d-4a5c-aeb8-0111cb43685d,ef4176da-6e41-4e6b-a64f-4addd5940c0c
429194.5579,279787.7743,3730,E02001980,143df112-48e5-4866-b639-fe997bb504fc,a7ef64b5-a555-4dc8-80bb-0387b03b3f12
399544.459,407871.9202,3731,E02001103,bf703d25-e241-4b42-a4f5-39c0029bfc82,32a8f8f8-43e7-49da-8a0f-537a03c3de75
442891.3857,425427.130000001,3732,E02002439,4cfec9b3-4ad5-499d-a2fe-6aa3132a27bb,0774c632-3bad-4b37-8aa3-8214b2c18501
460934.3126,401201.113700001,3733,E02001563,ff13f650-5a79-4bfa-8343-493c5230638f,bb917ff7-6603-49de-865a-8606081d373b
397187.4317,301982.258400001,3734,E02002120,a04a9c1b-5508-4cc6-ae0a-a33922ec2502,126be0c0-71e2-4e98-89ac-03a2afefad08
410314.676,416009.2849,3735,E02002311,222505c0-1ded-4100-ae89-0ce09d940cc3,4db4645a-d53c-480d-bda5-c9f49a4cf11d
394536.8326,246073.5922,3736,E02006759,1fcc9241-85e2-4241-875c-f40a8cac5658,0e243fb1-6147-4026-8716-8b94c7c44096
420392.7806,422869.607000001,3737,E02002285,74260f07-35d7-4090-9212-f1ba9b9acb75,3f905a14-5adc-4ec0-af37-42d35185f9cb
403658.9658,293470.9033,3738,E02002054,0b0dcffc-30d9-4f15-831e-856e793c0201,054b834b-15b5-413f-8cd1-b1ae56c257f9
419057.593,435807.3561,3739,E02002209,0973a33b-485c-4894-8edf-0a573a80d3ee,64ce4490-e711-4107-a1b5-2081bf93750e
436425.2207,280948.7565,3740,E02001970,3b7806d6-e55e-486a-9481-d7616932d3b3,d02d3f7b-d70d-42ca-970b-07be2e33fab5
417375.1892,285607.4848,3741,E02002089,b14ac9df-a5ac-49a9-9350-47e73106bff2,083494cc-50c7-400d-aeb6-fb345b79fcd9
387824.556,348784.9133,3742,E02002961,2d6af837-88c5-4c86-82f9-6aab60932171,202e7fce-0f16-4fb1-8ba1-042a4a6e1586
384355.7009,401586.0667,3743,E02001052,543f18fa-5ecd-4b3f-ac12-2a74a27ab646,55e72cf7-d883-4c4e-aa91-5c10107383bd
419430.6125,255948.3738,3744,E02006512,7b525a22-c38d-4d67-b1a4-8d35311c60c9,e59ee403-ea86-4ae1-a785-fb2682f4dba8
433980.2984,406071.0458,3745,E02001521,b448b3a7-2278-4e2d-8d84-d4bfa01b0f36,e16f4b24-6c58-484f-a3ac-21a70265bd02
392926.575,403046.0032,3746,E02001126,dab99d4c-0dbd-46ac-8496-96653de631a6,5f5d6528-ee0c-4062-9be8-fb8987b2db8a
367014.3107,399517.0865,3747,E02001320,2d9cfa90-06d7-449c-b47e-f9abab7bf846,64ac43e0-7dec-4c57-a382-563babd22055
335975.8272,396556.705,3748,E02001349,66ad72b9-eacb-43a1-abb0-316abc083f13,10c37195-d392-497d-bbc3-043ea970baf9
407614.1763,429159.3813,3749,E02002244,705db89c-1210-4923-b986-fe78eae53116,0e45fb07-ebb3-4e36-a393-e08d03977bb0
408580.5686,276011.884199999,3750,E02006700,df2ad69f-e4fb-40c7-9ff0-b8afb4d7a0a5,9b54acfb-9b5f-4822-8f9a-9f59a41dd26a
387360.5108,398083.5211,3751,E02001059,040a8873-5fd0-42cf-88f1-e2a5cd75a3ed,e437a974-1778-472a-ba10-cb5aae27808c
386728.0546,254836.6294,3752,E02006743,aa8bf15b-57c1-4a21-9ca3-f9c28d62664e,d7998929-e372-467c-a1ec-fb4a4f12d031
393580.7214,342636.469000001,3753,E02002978,2e8308a6-fa90-4c3e-b53d-d4e34c67b5fc,9111a8cb-ebd5-4c54-a46c-dc74899f1314
372297.0696,406329.682,3754,E02001012,19471029-509d-4b88-bdb7-25c865c4d5fa,cef93e89-f56d-4070-be0f-91be7e28ae9a
346747.1436,392290.0549,3755,E02001333,8802d62b-d741-473c-adb3-83f2bd9533eb,56ba52b0-57fc-4ec5-8a18-9a481dbcae19
412410.2315,415145.5427,3756,E02002317,fad12724-7fcf-4e54-9bb2-e934599d1ccb,c4b34ef6-a387-4a5e-97d8-f46f9763a3d6
429658.3615,436561.1269,3757,E02002367,1b506639-b531-47c7-abfd-8c719afa5d39,95bacc07-9259-4bc3-8993-231f6e3bac8c
405112.5608,305679.1667,3758,E02002111,4aff6dc7-b56d-4cc4-a5ec-e17433f9185e,5f5409c5-3d27-45fb-9495-7b3b08cc0c74
414431.0805,437482.0931,3759,E02002202,7f232989-a53b-4f08-927b-22ecdb7bdaa5,1b10e474-7e5b-48af-95e5-c70b617022a7
384525.4076,276419.902000001,3760,E02006773,44eced83-e27d-4223-9825-41a97750b89e,00aeabda-5a7e-4f33-a86d-ebf0e698a035
393165.067,294793.5593,3761,E02002182,c567b533-cb5a-4f96-a032-12631e9b6130,d9b35633-2657-45dc-979b-1725c2fb5c47
376031.8071,400920.3072,3762,E02001170,5a9d52b7-34a4-486c-9d36-c55a9e7fe91a,579eaab4-13b2-479c-bd1f-811de436d93e
392712.4811,320832.764,3763,E02006203,370e79c0-d378-4f58-a838-47539a3937c2,67e02713-2540-4bb4-9fb6-280babe3af63
387850.9832,352167.698899999,3764,E02002953,3ef39cd1-62f8-4baa-8a75-fc99607f77b1,c86854e1-1837-4f4e-8c39-cdd4db30f76b
437447.5193,290232.849099999,3765,E02006484,521dcfdd-852a-493c-90eb-37453bceeb60,d8f4769a-c7d9-4e3b-89f9-62cfcfec0b99
336215.1605,394633.181500001,3766,E02001355,37517bc6-b83f-43a1-a257-f596383a0799,f0688a93-d8ea-40bd-81b3-42baadb32779
434212.1269,407534.502699999,3767,E02001518,6e907c09-231a-4b1a-968c-af2f043f117d,c3d8dc6d-fd06-4c66-a54e-e060e03f7c50
436679.0422,282171.9,3768,E02001964,90715a4a-f52c-4e6d-a353-9f33ccd8af6f,66fc116c-8317-4618-99c4-5920c750f723
391061.8902,389863.947000001,3769,E02001201,928102a3-6444-438a-ad5e-08f3b0dbe243,c4bc5329-cc42-4928-8a0b-2bd33f399c48
409017.5145,333280.657,3770,E02006133,a6ce4242-f6a9-4137-b1a8-7caede80ab0a,8e432421-af8e-44cb-bb33-531df59b49c1
389358.7396,301133.679,3771,E02002157,36ddee63-d10b-4949-9072-bb41b958f369,9277e903-686f-497f-8b49-97d988352d53
427560.9807,255104.694,3772,E02006511,4ffb05ad-07d4-44b3-8c9f-e2d0ccc76859,1329a49e-1169-4c0f-a11f-13d95cfc4757
343710.9746,386325.3409,3773,E02001344,1253f963-3c41-485b-b405-50bcbcf36394,17c44af0-1f70-4ce1-850e-5d814b4a1b24
388406.5765,395507.189300001,3774,E02001067,69d95876-91b8-4973-ada6-895b77fbf762,92ba72f7-faef-4ee6-944c-2b9d7b608ae3
395159.0831,385481.7787,3775,E02001224,99c57a54-1f50-4a8f-b1ad-c07976a5c76b,b1b75892-6a08-40fd-b367-c185a290f398
338160.3058,389000.469599999,3776,E02001384,9da309de-63ff-49db-809f-a172c09a1edf,5853ef74-35a0-4d1c-8914-b353eda10e9f
433197.2848,278760.130100001,3777,E02001988,562c4652-d102-43a7-85b9-32901097bb42,03543eb7-f611-46b5-87d6-c5c4f0ff412e
465109.383,409465.433900001,3778,E02001544,601e3abd-5bdb-474b-a3d5-1546feb08a1b,0162c8fc-7237-44e1-bc15-24f42ee972aa
376816.5021,395672.896600001,3779,E02001260,fa1a08ea-4821-4996-b822-ce820676c8ac,b05d99d1-f2c5-4299-82fb-31369740c892
395159.395,400200.968800001,3780,E02001232,9184cfc9-a18e-4308-9456-3b8599212716,42df00fc-0b9c-4429-8545-46a22c98da1b
402516.7921,295505.8573,3781,E02002044,4bc9f05b-83d6-499a-990e-b23322f39c9e,673c506c-7cc7-4d0d-9a77-9a5867ab62d4
441448.1549,432778.828299999,3782,E02002406,8438655d-cae0-4955-9df0-7537ea9b3a14,19bceae2-9c27-443c-98bb-92db25e20265
397940.0883,309361.817299999,3783,E02006129,8a411dd6-99e4-47f9-a853-06ba6945dc25,9313f6e4-96c2-45a5-b359-e2506cd517b4
358254.7382,406986.142899999,3784,E02001292,f93e9328-a450-4ae5-9128-f71602758efa,16607c41-6804-442a-a813-87f42469f592
394492.6969,297701.093699999,3785,E02002171,7b4ca471-b816-45e1-a67f-071a99671858,17175dee-b7e2-4343-b47c-04d30d4c2445
390290.8605,300096.333699999,3786,E02002161,00537a0e-535e-48d7-afdb-2cfa69c90f7f,4205c54b-009f-45c4-9af4-526631af2a0b
391341.608,288385.4845,3787,E02002016,8d1484fe-be48-4cca-bf06-9c5bb3f5dcdb,8cb8ef0a-35a8-44af-bfde-3b2c7c9f8dec
381370.4261,403523.4078,3788,E02001042,20c9713a-6594-480c-8c30-0e5160f5d213,c3c57b5f-4952-4356-a90a-23e984112738
392322.4921,412702.8244,3789,E02001144,0d3aecd2-47a0-49b4-9646-b5ad47edfe38,46574a46-53ad-4315-ae80-4420953b3e58
381251.5531,387389.517000001,3790,E02001095,6e04c353-ef13-4468-9fb0-c0fc28f6a5a8,ff0f72e1-ea65-4975-8c42-3a1c191aa445
416902.7932,288141.305600001,3791,E02002085,559734cf-2138-4ef9-9020-5f53d797ac2d,49e39e87-4ba0-4c91-a685-738b1f1cb6e7
428598.6964,278731.219000001,3792,E02001986,10a59ed0-f886-4781-b905-26cae4ac4bd7,7d76b95b-ad1d-4c3c-8a7d-4aaee183d306
374257.2972,410161.6406,3793,E02000996,bac5c7a4-31ca-4fde-b00b-0ebedf880dbc,85cd6d66-eb5f-47cc-961c-5eb40287d75d
440379.4278,276034.5496,3794,E02006495,a93326f4-4dd6-4ac0-b0a6-f36bcc4a7245,cda9dc3e-3641-4f74-835c-e5afaa149a1b
392578.1327,403839.9397,3795,E02001121,66883ba8-54f7-41db-b6ce-5ec781633220,a2024b31-1508-452c-b62a-1d8465536377
445533.7102,399227.510299999,3796,E02001580,e1aadeb8-ab01-44b8-be13-17f0fe6b9675,764e1614-ee5e-4499-8701-055b3bfa8c1d
379431.0035,407964.777100001,3797,E02001033,1aa49f3e-4426-46ee-8a15-0cb109004781,7e4c3f86-a043-408e-a13a-28905bfc4df2
457697.736,402828.5539,3798,E02001560,bc4e817f-79f8-4792-8fdb-5b992863a005,99725758-7018-491c-82e8-e26f2fdb9990
393563.8599,298548.624500001,3799,E02002166,d6e3f0df-b257-4633-ae87-c5952b18989b,facd9ad4-ca94-4c44-9a18-78d1222f3dab
389510.014,388643.318299999,3800,E02001209,afcfa5e0-2dc5-42fc-bef0-008e18932738,3c781013-e49d-494c-affd-1f0c25689c4a
338646.4769,398984.376499999,3801,E02001454,f7eb1795-1db6-45d2-b8fd-f0cf8ba40df4,23471b9b-0380-4ecc-ae88-715013d4730f
379144.0856,275936.3839,3802,E02006771,f022eb19-ccc4-4237-a00e-c132a1cc2ce7,2c495756-2263-4972-ad1e-4f784ed62d7a
422763.6842,435402.2336,3803,E02002381,c7f170a3-cbfe-4be3-ab64-3fda75ceaa9a,551200a5-67d6-4c8d-82a8-84912e2e6cf7
390169.7778,410930.551999999,3804,E02001147,794b2bf9-75e1-46c5-b6bc-abbf2e20b5be,ea8fd857-2598-401c-bb39-85e5f8965685
413899.6516,429282.5019,3805,E02002241,a175d4ff-91b8-448e-99b9-065003ac5852,3ed651ca-4a87-44f4-9aba-4ef7f618f79e
410200.0116,423655.8607,3806,E02002261,dd636f84-d818-4215-8954-321e1df76971,e5564975-c508-47c3-8250-40454cb87dd0
333215.8402,382499.9027,3807,E02001504,3c1af9c6-f8bc-4682-9c9d-806df47d4f6e,5f2099b0-6b47-467f-a469-f3410918dce3
409993.0626,430019.988,3808,E02002240,327f597d-7d40-4a89-8a92-ba57d9051fef,e0dc38c7-0bc4-4ffc-a326-433702996d15
414835.7699,278013.7182,3809,E02002104,10e1e1ff-7577-4a8f-ac97-5f73c10286b8,e2f681bb-a239-4259-800e-a43e91bf3bd2
411564.9505,310082.400599999,3810,E02006149,1dbbbb8a-d62e-4f4f-aa46-d1ab79cd3ee4,18b05019-99ac-4ea8-82af-6a273fa90dd7
404077.2267,305546.4551,3811,E02002110,7bcb7880-bf3b-4202-a66d-0b1f657a567f,3f445038-5196-4f28-96d9-8a6b6157ee0c
389267.193,391556.66,3812,E02001193,eb5a3b96-9f67-4c86-8f78-1c1bfb35b0b8,1babdd5f-969a-4af3-894e-16a903666b19
434840.1391,409483.704,3813,E02001515,484eba3b-e9c7-4139-8c41-cf125ef6dd74,9f2b7aca-56df-4692-b0f9-6e86ee7d763c
385586.3882,254461.774800001,3814,E02006744,874a7211-fc3d-450f-b569-8aeaed07e0f1,b9923439-6bb0-43b8-98a7-0c20173da281
413965.0997,434026.930299999,3815,E02002219,f215daed-4cc7-40fb-874c-f5fbf1d36c11,83ef3eff-4ce0-48dc-898b-fb11bf4f44ac
422823.0996,321561.7684,3816,E02006143,c72b3079-f5fe-4c35-8e1e-b555a8c84078,71b049e4-ed9f-4743-9309-90e4b859b134
462550.093,405048.991699999,3817,E02001552,9e2e9498-72b5-4a79-8f11-f4d5f278f9a5,32b902c1-ef38-4344-a6ed-8af7c297667e
400887.8502,290484.355799999,3818,E02002062,d6a4d777-9f82-4ceb-8b58-ff77fae5722b,5a1206ef-22c2-4b71-9435-06ed90e98e9b
368157.8279,403027.427200001,3819,E02001308,2d53b977-1a0a-48e8-9fbc-9a54f12968ac,72a954d3-6505-4648-b431-4080b85a35b5
436828.7826,433358.806600001,3820,E02002402,33df5961-1729-444e-bb0c-47554d85c0f2,2bf06e97-2136-4278-8d96-101872a392b8
428696.2794,435648.5415,3821,E02006861,3f860a78-fb7e-43b4-9a3a-72a22180083f,8f9ab096-2401-4785-8512-b7d5f75c8ecf
397929.0224,285866.305199999,3822,E02002025,89d31ccb-466a-4998-8fbf-995104d34a0e,0b088c0b-709a-461f-988d-de5db5e0d390
342052.2964,391726.1656,3823,E02001371,358f6c68-fad2-41ee-9638-888aa855351f,33cdee22-6cea-4ae8-b3d7-6a8791cb3a7a
412192.6662,431728.479900001,3824,E02002229,ba080d6e-ec2b-4812-9303-d7131aa573f6,5a3ca986-17b4-4289-852e-74ac204eb57c
380372.9103,270073.2292,3825,E02006780,edf7d0b0-37cb-4148-8ab4-f41eaa072074,cf0986f5-6640-410e-8060-6f3e2118fa2a
403108.6791,287583.199999999,3826,E02006944,a568ce9b-0280-414d-9124-02c3b0e27fb6,af6ab8ca-98df-4c63-a4ea-e592c21bf824
409429.0676,416855.6085,3827,E02002306,f306e7e6-783d-4239-b03c-7218c26ddd6e,46aa2152-f510-413c-9ae4-75e6740bfae0
389022.2986,397080.380000001,3828,E02001061,bbdb1a21-24de-44b8-a886-8632b15697f8,4e7314d7-7543-42d1-8f23-5c3a8a82a6a0
413269.599,417252.283399999,3829,E02002304,083c97c1-d9a0-43e6-bee4-a557aebe4ec4,c51253bb-e3f9-45fd-9354-906dd8332caf
395520.637,296781.752699999,3830,E02002175,42d16cf5-a61c-4b30-bc40-8267b121cfa0,8b5aafe5-d097-4c0d-9f3b-3e0c37f4db6b
392733.1703,292530.286,3831,E02002004,09e98a45-ede5-47c0-89d9-f952cce93547,5aa0f6c6-c9b7-4f0d-bf79-0290d2688047
461598.181,401812.257200001,3832,E02001562,3c8f6a1f-b98c-4b02-93ec-d43fadf38a65,861429ee-b7bf-4d87-86dd-1d70aa6f5b2d
392050.8023,303148.705499999,3833,E02002149,39ec42c3-0b9d-4fba-b15a-f7c9f4b266a9,03c04b55-7a64-48e9-9bed-e0ec9869bcdf
391087.7418,322228.564300001,3834,E02006199,c87a291f-6bbd-4941-9911-5ff595fddaa4,f9b6c415-ed01-4ce6-a5a4-daeff60cc511
342932.7301,392202.8409,3835,E02001334,8f89c727-64df-411f-adcf-6987117f1a42,92b78338-10b2-4cc1-ae7e-0b91957b8e1c
442645.7449,419919.795,3836,E02002464,2aa862d8-fa2b-4cca-b9ba-9668428e4aca,b1e1614f-481a-473c-8839-a202863ef5d0
395630.5921,268512.083000001,3837,E02006709,f8113dd3-63e9-498c-b978-e2c33c874ad4,1ba9cc03-9ff1-4cbb-bb04-d4823b482311
429804.7182,427701.415899999,3838,E02002430,b001ebd1-e23c-45b2-8d89-12ccf9eeff68,013632e2-ce12-4600-91e7-def51b664fde
390626.1354,406283.307399999,3839,E02001107,462a7366-e055-4c4e-9ef0-a49d4c8e439e,ece90d00-6b5c-4011-8835-d65fd05484b8
394205.7189,287383.341700001,3840,E02002019,aa965ee8-4386-424f-b46a-5f82e7d38cf7,fafbc129-73a0-4acd-a3e8-d14c357f6204
416905.4727,289961.9561,3841,E02002082,b9c9049b-971e-47a9-a7e4-8e4563732e08,e52045c6-0c2a-4c41-8a6e-89ad279510bb
436943.9173,400674.798900001,3842,E02001538,9fe07d0a-1d3b-480d-9191-3d28d1e5c0fb,ea39b3c9-986e-480c-8189-89fb3d1708dd
432441.5807,276128.195599999,3843,E02001998,61ff07dd-d96f-4490-ae70-adc060a3a22b,fdf6b1c5-c983-4f5b-b421-144844955586
427507.7675,433432.331800001,3844,E02002400,2700aa24-011b-46e8-a0ec-3c8f07238e89,c9911b22-322a-42f9-b271-cc7c1991b912
328874.2211,406486.6733,3845,E02001443,9b75aee6-c036-4244-8335-6a4d4d5b8c7e,2c0293b9-491b-49dd-9fbf-2410018cc69d
353004.9619,400100.4935,3846,E02001407,608d047b-a429-45d4-8654-1fc396276f67,dab2a963-adcc-4670-9b91-30e2dd6e1348
378117.3268,412172.723300001,3847,E02001024,9aaafbc9-7b75-4bbc-8655-d93b2f2b4845,f4f6951f-4a81-4217-8c43-60292029ad16
418778.4273,318290.104800001,3848,E02006145,8fa4c152-e03e-484c-960e-2ba7a96056ea,24d2bfcd-9e92-4bf9-8373-85e2d76ab3d0
393927.8225,347638.332,3849,E02006212,5efbd3e5-8842-446f-8adb-acaef3adc377,ec1dc595-77d8-453a-a5dc-cac40202a87d
402188.9497,266498.6949,3850,E02006728,1a105d69-7b0a-4684-a8dc-e30cd1dc3109,2ec9d461-7ba7-438a-8c50-be47729d4883
327301.8638,384333.212400001,3851,E02001500,99be8fdd-b563-4a63-b33a-33df3cb7ef6f,9ff83c71-cd8f-42b0-8a7a-1e74585ef435
411104.8969,418393.8639,3852,E02002300,f58f3723-c31f-47ab-b4fc-2aa885c4fa82,950f2bcb-4fa7-4294-b511-f3059b7ca3b2
412997.887,416461.836100001,3853,E02002309,a0b8dc1e-fb42-4f00-966c-a560d94489f6,2c1e024a-ed6a-4371-8c61-fbcd6cc2df22
401470.9639,297909.9899,3854,E02002139,fba0a164-3cf1-4bb9-b66f-69ee612be551,684c8474-64c5-456d-a2d6-e2374150ab79
412933.4703,282009.1919,3855,E02002093,a777d600-2dc5-4156-8dff-bdc526db19d7,aaba3c7c-ebee-4306-8f04-6d535bda2520
360365.3334,398012.761,3856,E02001324,48d389ea-b9e8-4178-aa1e-07fbf8e9e426,231f0144-a47a-4753-bffd-ca90602176c9
407028.0871,263493.147399999,3857,E02006506,4d71a604-3b7f-47b9-b3d6-b0ff312abc06,e3412079-dc20-4752-8dbf-96080b273643
342613.7174,386920.872199999,3858,E02001397,0e66617f-50fa-4ba7-9c66-0890ea07fdf0,b2281723-e375-4195-8aaf-db5490a36aa4
430945.91,428225.141000001,3859,E02002428,98c2e993-0645-4fda-9f30-5d46f5e34827,180d20da-8bf1-4653-a309-7e21b80a23cf
340761.7487,400084.776799999,3860,E02001328,1a0c9d84-1833-40db-b337-aeae50f02602,cfaf48bf-13a6-4e0c-9bd7-c237497998e9
387325.3372,256862.4077,3861,E02006735,574b33fb-3da0-40ce-94f3-a4ec1e647bf2,cbaa4575-b6b5-4181-9f83-1b8f8429827a
451451.7724,277123.220100001,3862,E02006493,aa05dc3e-53e3-40a2-81bb-59633fb89c2b,f4b9b384-61fc-4151-a947-1c7fd1432e70
415356.0289,283110.1851,3863,E02002091,1e606437-0c06-4d56-9737-121289349169,9421dde1-7e64-44f3-af61-0e566c21a937
418278.2255,442386.038799999,3864,E02002337,5a14936a-550c-43ea-b4fc-8d08cde9991e,ba6f4675-c85f-4877-ad5a-3ab1083fa68c
393412.1573,237976.546499999,3865,E02006766,0d6602ad-00a8-40c9-ad93-b088888a8ed1,801752e4-9fd1-4364-bfc8-01cf9017f247
426923.829,429308.002699999,3866,E02002422,5c31c10b-445c-421f-ac58-bd8451104cb7,cad2488b-18d2-4d55-9f8d-9fc2f72e3e7c
445653.569,405800.159,3867,E02001522,c059a3ca-5cc1-4e03-adb4-c9c4dbe2aa55,ceedd4c8-25f3-4af7-a144-f8b61d6f023e
380020.4017,405993.0691,3868,E02001037,5b4931e3-9dd6-43c8-bd67-d83f888244f9,e3fee79b-9f66-45ad-a43d-93b51ac25471
385323.3349,392396.630000001,3869,E02001084,6d62854e-24d9-4ed3-8dd0-08090edd9f08,1fa627ef-a016-49ba-beb3-08b487cde5c3
438922.9134,408464.0601,3870,E02001516,8631fb9b-cdb6-4805-afc7-8649bf8d2b89,3dcf8f45-3c58-4069-a146-53736a5c0353
400067.3134,323119.0966,3871,E02006195,8b82df82-b7fb-430a-ace5-87ad0abd677d,d1f96669-1cb6-4d26-92dd-f231b60ee3dd
427719.7058,264842.936699999,3872,E02006529,b0d19591-443f-47b9-ac65-c673dd84a2a2,1314875d-c7d1-407d-94b1-a8923d5e728e
379204.3524,411092.888499999,3873,E02001027,2ad3eda7-3241-49cc-8964-3c9451255dd3,3a999608-2721-4649-9c30-50b894036da2
431482.5829,422831.9475,3874,E02002451,daad65f6-dcf5-4e25-b178-92e6c30a4d05,8adc098f-47f6-4d2e-bf3a-668c972d2523
392254.4812,301498.4978,3875,E02002155,06551eea-11e0-499a-a6dd-e078f0f70a23,ea79d802-d3c3-4112-a867-da0a0a6c5898
346024.2543,388947.2666,3876,E02001343,abc39d5f-8524-4caa-9c7d-3cdf3e418105,46198307-b110-4014-9252-3c0ab8515585
446330.5674,384473.4824,3877,E02001608,cf289137-045f-4ced-ac79-4fe513ef9b5f,7160808c-7f38-4f25-9ec6-bfc1e8bd47c7
431957.0163,278660.1711,3878,E02001987,83774a60-778d-4b6c-97e2-d9e27f7f0d48,acfc9eb8-5bbb-4d5e-88e2-709aab143946
455549.4162,405660.3412,3879,E02001550,c7cc2313-901e-4d8e-a063-4180aeb021e6,d0eba958-9434-49bc-af49-2dda5391dab1
397278.688,290500.916999999,3880,E02002063,65dfebab-2494-45e9-8a1c-214b6607ac6f,f780cb19-90cb-4411-a7cd-9698572db9fe
423007.2562,423643.581900001,3881,E02002282,27735899-3d0a-43d8-8dff-dd52404e4e99,557d35e5-aeb6-42e1-8939-345b0b8fbe27
384550.5127,257659.456499999,3882,E02006734,3c92dc61-c5e8-493e-a0f6-3446fb92d50b,7963359c-3068-40f5-836a-f743f64ec01b
329063.5692,390014.7107,3883,E02001477,48109b6f-1113-4f13-8e32-44d550e28def,e2c47351-a8a4-4067-93f6-a7946d6496d9
395940.8419,284227.321699999,3884,E02002033,af754fba-a75e-427b-9472-14648d508f03,515cfb00-e9d2-4e3f-a85e-8107cd9df8f7
377683.6905,386974.4416,3885,E02001284,99725136-07dc-4b79-894f-6ab28f789472,63239e9e-8400-40e4-bb9e-486dba3c9ba9
441266.2196,430542.8024,3886,E02002418,1a711ff3-9584-4909-82a9-93000afba135,a846bc99-f909-4ae2-861a-ba5f32835b55
411235.6742,439109.1336,3887,E02002197,5977fe00-c84c-418f-9977-52e5fefd5053,7c1efef6-7855-4870-98bd-3462da9b0c53
